"verb","variety","corpus","genre","year","transitivity","negation","interpretator","interpretator_type","complementizer","year_bins_20","year_bins_40","year_bins_100","macro_genre","AmE_c","interpretator_present","year_c"
"fool","BrE","t04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","n","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","n","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","y","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","t04","News",2004,"passive","n","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,0,0.08
"fool","BrE","t04","News",2004,"reflexive","y","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,0,0.08
"fool","BrE","g04","News",2004,"transitive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"transitive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"transitive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"transitive","n","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,0,0.08
"fool","BrE","g04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","y","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","y","into believing","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","n","for thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","y","by the idea","nominal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"passive","y","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,0,0.08
"fool","BrE","g04","News",2004,"passive","y","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,0,0.08
"fool","BrE","g04","News",2004,"passive","y","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,0,0.08
"fool","BrE","g04","News",2004,"reflexive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"reflexive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","g04","News",2004,"reflexive","n","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,0,0.08
"fool","BrE","g05","News",2005,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"transitive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"transitive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"transitive","n","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,0,0.1
"fool","BrE","g05","News",2005,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","y","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","y","into believing","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","y","into believing","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","n","by the fact","nominal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","g05","News",2005,"passive","y","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,0,0.1
"fool","BrE","g05","News",2005,"passive","y","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,0,0.1
"fool","BrE","g05","News",2005,"passive","y","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,0,0.1
"fool","BrE","g05","News",2005,"passive","y","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,0,0.1
"fool","BrE","g05","News",2005,"passive","y","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,0,0.1
"fool","BrE","g05","News",2005,"passive","n","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,0,0.1
"fool","BrE","g05","News",2005,"reflexive","n","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i04","News",2004,"transitive","n","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"transitive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"transitive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"passive","n","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"passive","n","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"passive","n","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"passive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"passive","y","by the fact","nominal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"passive","n","by the fact","nominal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i04","News",2004,"passive","y","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,0,0.08
"fool","BrE","i04","News",2004,"reflexive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.08
"fool","BrE","i05","News",2005,"transitive","n","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"transitive","n","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"transitive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"passive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"passive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"passive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"passive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"passive","y","into believing","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"passive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"passive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"passive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
"fool","BrE","i05","News",2005,"passive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",-1,1,0.1
